date,hour,depth,value,variable
2020-01-15,0,5,5.275812167,temperature
2020-01-15,0,6,5.210071667,temperature
2020-01-15,0,7,5.155450667,temperature
2020-01-15,0,8,5.102431167,temperature
2020-01-15,0,9,5.068720333,temperature
2020-01-16,0,0,7.770710333,temperature
2020-01-16,0,1,7.756148167,temperature
2020-01-16,0,1.6,7.623833333,temperature
2020-01-16,0,2,6.955677167,temperature
2020-01-16,0,3,5.844201333,temperature
2020-01-16,0,4,5.528619333,temperature
2020-01-16,0,5,5.38638575,temperature
2020-01-16,0,6,5.3503965,temperature
2020-01-16,0,7,5.317076667,temperature
2020-01-16,0,8,5.258625167,temperature
2020-01-16,0,9,5.184402417,temperature
2020-01-17,0,0,6.605498167,temperature
2020-01-17,0,1,6.624205667,temperature
2020-01-17,0,1.6,6.631333333,temperature
2020-01-17,0,2,6.629846,temperature
2020-01-17,0,3,6.630410833,temperature
2020-01-17,0,4,6.565255333,temperature
2020-01-17,0,5,6.468108667,temperature
2020-01-17,0,6,6.218158833,temperature
2020-01-17,0,7,6.068114167,temperature
2020-01-17,0,8,5.372221667,temperature
2020-01-17,0,9,5.262998583,temperature
2020-01-18,0,0,5.835239667,temperature
2020-01-18,0,1,5.855879667,temperature
2020-01-18,0,1.6,5.8545,temperature
2020-01-18,0,2,5.851327167,temperature
2020-01-18,0,3,5.817061167,temperature
2020-01-18,0,4,5.7321155,temperature
2020-01-18,0,5,5.729181333,temperature
2020-01-18,0,6,5.761341333,temperature
2020-01-18,0,7,5.758670833,temperature
2020-01-18,0,8,5.712447,temperature
2020-01-18,0,9,5.547387583,temperature
2020-01-19,0,0,5.594598333,temperature
2020-01-19,0,1,5.620024667,temperature
2020-01-19,0,1.6,5.620833333,temperature
2020-01-19,0,2,5.630970167,temperature
2020-01-19,0,3,5.643548333,temperature
2020-01-19,0,4,5.607247833,temperature
2020-01-19,0,5,5.610167833,temperature
2020-01-19,0,6,5.650755833,temperature
2020-01-19,0,7,5.658786833,temperature
2020-01-19,0,8,5.632134833,temperature
2020-01-19,0,9,5.604351667,temperature
2020-01-20,0,0,4.885690333,temperature
2020-01-20,0,1,4.890166,temperature
2020-01-20,0,1.6,4.8734,temperature
2020-01-20,0,2,4.902729167,temperature
2020-01-20,0,3,4.923720167,temperature
2020-01-20,0,4,4.889001333,temperature
2020-01-20,0,5,4.885349333,temperature
2020-01-20,0,6,4.928638667,temperature
2020-01-20,0,7,4.939157,temperature
2020-01-20,0,8,4.9099925,temperature
2020-01-20,0,9,4.880346417,temperature
2020-01-21,0,0,4.101424,temperature
2020-01-21,0,1,4.108956833,temperature
2020-01-21,0,1.6,4.095833333,temperature
2020-01-21,0,2,4.113386833,temperature
2020-01-21,0,3,4.1269825,temperature
2020-01-21,0,4,4.094634,temperature
2020-01-21,0,5,4.1057275,temperature
2020-01-21,0,6,4.131946833,temperature
2020-01-21,0,7,4.143243333,temperature
2020-01-21,0,8,4.1020905,temperature
2020-01-21,0,9,4.069800167,temperature
2020-01-22,0,0,2.8432555,temperature
2020-01-22,0,1,3.435016833,temperature
2020-01-22,0,1.6,3.434166667,temperature
2020-01-22,0,2,3.526411833,temperature
2020-01-22,0,3,3.674116833,temperature
2020-01-22,0,4,3.725183167,temperature
2020-01-22,0,5,3.757820167,temperature
2020-01-22,0,6,3.8276255,temperature
2020-01-22,0,7,3.856851167,temperature
2020-01-22,0,8,3.847131167,temperature
2020-01-22,0,9,3.841872,temperature
2020-01-23,0,0,3.0914345,temperature
2020-01-23,0,1,3.335727667,temperature
2020-01-23,0,1.6,3.402833333,temperature
2020-01-23,0,2,3.4376515,temperature
2020-01-23,0,3,3.466500667,temperature
2020-01-23,0,4,3.453795167,temperature
2020-01-23,0,5,3.5343775,temperature
2020-01-23,0,6,3.804116667,temperature
2020-01-23,0,7,3.841394,temperature
2020-01-23,0,8,3.832955833,temperature
2020-01-23,0,9,3.837713417,temperature
2020-01-24,0,0,3.185927167,temperature
2020-01-24,0,1,3.411192667,temperature
2020-01-24,0,1.6,3.4605,temperature
2020-01-24,0,2,3.537743833,temperature
2020-01-24,0,3,3.654707667,temperature
2020-01-24,0,4,3.710504167,temperature
2020-01-24,0,5,3.7724865,temperature
2020-01-24,0,6,3.868183333,temperature
2020-01-24,0,7,3.919356167,temperature
2020-01-24,0,8,3.954476833,temperature
2020-01-24,0,9,3.98330625,temperature
2020-01-25,0,0,3.612705167,temperature
2020-01-25,0,1,3.619704167,temperature
2020-01-25,0,1.6,3.602833333,temperature
2020-01-25,0,2,3.617944167,temperature
2020-01-25,0,3,3.6170135,temperature
2020-01-25,0,4,3.585184,temperature
2020-01-25,0,5,3.598744667,temperature
2020-01-25,0,6,3.643426333,temperature
2020-01-25,0,7,3.661889667,temperature
2020-01-25,0,8,3.679116667,temperature
2020-01-25,0,9,3.729477,temperature
2020-01-26,0,0,3.714786667,temperature
2020-01-26,0,1,3.723535,temperature
2020-01-26,0,1.6,3.738833333,temperature
2020-01-26,0,2,3.7652475,temperature
2020-01-26,0,3,3.7861265,temperature
2020-01-26,0,4,3.7610665,temperature
2020-01-26,0,5,3.779629417,temperature
2020-01-26,0,6,3.854297667,temperature
2020-01-26,0,7,3.890384833,temperature
2020-01-26,0,8,3.874825833,temperature
2020-01-26,0,9,3.849572667,temperature
2020-01-27,0,0,3.7009825,temperature
2020-01-27,0,1,3.711536667,temperature
2020-01-27,0,1.6,3.703666667,temperature
2020-01-27,0,2,3.712874333,temperature
2020-01-27,0,3,3.7335245,temperature
2020-01-27,0,4,3.708901833,temperature
2020-01-27,0,5,3.729004583,temperature
2020-01-27,0,6,3.7831715,temperature
2020-01-27,0,7,3.8068785,temperature
2020-01-27,0,8,3.795698833,temperature
2020-01-27,0,9,3.808296917,temperature
2020-01-28,0,0,3.828007,temperature
2020-01-28,0,1,3.895582833,temperature
2020-01-28,0,1.6,3.8935,temperature
2020-01-28,0,2,3.900760833,temperature
2020-01-28,0,3,3.917479333,temperature
2020-01-28,0,4,3.884693333,temperature
2020-01-28,0,5,3.89801875,temperature
2020-01-28,0,6,3.947457667,temperature
2020-01-28,0,7,3.958123667,temperature
2020-01-28,0,8,3.937788667,temperature
2020-01-28,0,9,3.926543583,temperature
2020-01-29,0,0,3.880771667,temperature
2020-01-29,0,1,3.891224,temperature
2020-01-29,0,1.6,3.897,temperature
2020-01-29,0,2,3.905969167,temperature
2020-01-29,0,3,3.913735667,temperature
2020-01-29,0,4,3.876789333,temperature
2020-01-29,0,5,3.888597417,temperature
2020-01-29,0,6,3.935393333,temperature
2020-01-29,0,7,3.948978333,temperature
2020-01-29,0,8,3.924310167,temperature
2020-01-29,0,9,3.905833,temperature
2020-01-30,0,0,3.9267515,temperature
2020-01-30,0,1,3.9713275,temperature
2020-01-30,0,1.6,4.012166667,temperature
2020-01-30,0,2,4.022708833,temperature
2020-01-30,0,3,4.046355,temperature
2020-01-30,0,4,4.009037167,temperature
2020-01-30,0,5,4.0255655,temperature
2020-01-30,0,6,4.0694415,temperature
2020-01-30,0,7,4.0792935,temperature
2020-01-30,0,8,4.0499105,temperature
2020-01-30,0,9,4.027631833,temperature
2020-01-31,0,0,3.663008667,temperature
2020-01-31,0,1,3.733509,temperature
2020-01-31,0,1.6,3.7605,temperature
2020-01-31,0,2,3.754551333,temperature
2020-01-31,0,3,3.783959667,temperature
2020-01-31,0,4,3.835021,temperature
2020-01-31,0,5,3.918011583,temperature
2020-01-31,0,6,4.012831667,temperature
2020-01-31,0,7,4.058501167,temperature
2020-01-31,0,8,4.030999667,temperature
2020-01-31,0,9,4.015532083,temperature
2020-02-01,0,0,3.718067333,temperature
2020-02-01,0,1,3.719562667,temperature
2020-02-01,0,1.6,3.697666667,temperature
2020-02-01,0,2,3.7151835,temperature
2020-02-01,0,3,3.726383333,temperature
2020-02-01,0,4,3.729673833,temperature
2020-02-01,0,5,3.771172917,temperature
2020-02-01,0,6,3.828154333,temperature
2020-02-01,0,7,3.8628225,temperature
2020-02-01,0,8,3.845712167,temperature
2020-02-01,0,9,3.83204475,temperature
2020-02-02,0,0,3.977416,temperature
2020-02-02,0,1,4.014891667,temperature
2020-02-02,0,1.6,3.999833333,temperature
2020-02-02,0,2,4.0220885,temperature
2020-02-02,0,3,4.038913833,temperature
2020-02-02,0,4,4.0003755,temperature
2020-02-02,0,5,4.005703,temperature
2020-02-02,0,6,4.047926667,temperature
2020-02-02,0,7,4.062794,temperature
2020-02-02,0,8,4.039376833,temperature
2020-02-02,0,9,4.028837833,temperature
2020-02-03,0,0,4.306833,temperature
2020-02-03,0,1,4.328973333,temperature
2020-02-03,0,1.6,4.307666667,temperature
2020-02-03,0,2,4.3132365,temperature
2020-02-03,0,3,4.317692,temperature
2020-02-03,0,4,4.2693065,temperature
2020-02-03,0,5,4.277352083,temperature
2020-02-03,0,6,4.3048695,temperature
2020-02-03,0,7,4.313974,temperature
2020-02-03,0,8,4.2926015,temperature
2020-02-03,0,9,4.269994167,temperature
2020-02-04,0,0,5.12713,temperature
2020-02-04,0,1,5.1054065,temperature
2020-02-04,0,1.6,5.086,temperature
2020-02-04,0,2,5.0599505,temperature
2020-02-04,0,3,4.8765095,temperature
2020-02-04,0,4,4.767088667,temperature
2020-02-04,0,5,4.60742075,temperature
2020-02-04,0,6,4.564167167,temperature
2020-02-04,0,7,4.522749833,temperature
2020-02-04,0,8,4.451465833,temperature
2020-02-04,0,9,4.378008083,temperature
2020-02-05,0,0,5.7238045,temperature
2020-02-05,0,1,5.682605833,temperature
2020-02-05,0,1.6,5.6385,temperature
2020-02-05,0,2,5.346698667,temperature
2020-02-05,0,3,5.188923,temperature
2020-02-05,0,4,5.023518,temperature
2020-02-05,0,5,4.759039,temperature
2020-02-05,0,6,4.706979167,temperature
2020-02-05,0,7,4.6962575,temperature
2020-02-05,0,8,4.636875333,temperature
2020-02-05,0,9,4.59229925,temperature
2020-02-06,0,0,6.453907,temperature
2020-02-06,0,1,6.453856333,temperature
2020-02-06,0,1.6,6.452166667,temperature
2020-02-06,0,2,5.925414,temperature
2020-02-06,0,3,5.178292667,temperature
2020-02-06,0,4,4.931303667,temperature
2020-02-06,0,5,4.76131275,temperature
2020-02-06,0,6,4.732126,temperature
2020-02-06,0,7,4.715366667,temperature
2020-02-06,0,8,4.6591175,temperature
2020-02-06,0,9,4.619051167,temperature
2020-02-09,0,0,5.285841667,temperature
2020-02-09,0,1,5.290571833,temperature
2020-02-09,0,1.6,5.282,temperature
2020-02-09,0,2,5.291223167,temperature
2020-02-09,0,3,5.303928667,temperature
2020-02-09,0,4,5.267826333,temperature
2020-02-09,0,5,5.268632333,temperature
2020-02-09,0,6,5.302489,temperature
2020-02-09,0,7,5.2874185,temperature
2020-02-09,0,8,5.238458,temperature
2020-02-09,0,9,5.209838333,temperature
2020-02-10,0,0,5.489714667,temperature
2020-02-10,0,1,5.482014167,temperature
2020-02-10,0,1.6,5.476333333,temperature
2020-02-10,0,2,5.469262667,temperature
2020-02-10,0,3,5.4628895,temperature
2020-02-10,0,4,5.4086395,temperature
2020-02-10,0,5,5.371775333,temperature
2020-02-10,0,6,5.290495667,temperature
2020-02-10,0,7,5.271061167,temperature
2020-02-10,0,8,5.218978,temperature
2020-02-10,0,9,5.1920815,temperature
2020-02-11,0,0,6.618096667,temperature
2020-02-11,0,1,6.440906833,temperature
2020-02-11,0,1.6,6.162,temperature
2020-02-11,0,2,5.664849667,temperature
2020-02-11,0,3,5.444843333,temperature
2020-02-11,0,4,5.316740667,temperature
2020-02-11,0,5,5.27735525,temperature
2020-02-11,0,6,5.304630667,temperature
2020-02-11,0,7,5.294610667,temperature
2020-02-11,0,8,5.240497833,temperature
2020-02-11,0,9,5.223849583,temperature
2020-02-12,0,0,7.260202,temperature
2020-02-12,0,1,7.257847,temperature
2020-02-12,0,1.6,7.010166667,temperature
2020-02-12,0,2,6.611937333,temperature
2020-02-12,0,3,6.267525833,temperature
2020-02-12,0,4,6.104323167,temperature
2020-02-12,0,5,5.742636417,temperature
2020-02-12,0,6,5.379408667,temperature
2020-02-12,0,7,5.315072333,temperature
2020-02-12,0,8,5.267215833,temperature
2020-02-12,0,9,5.249055917,temperature
2020-02-14,0,0,6.429961,temperature
2020-02-14,0,1,6.4285115,temperature
2020-02-14,0,1.6,6.403666667,temperature
2020-02-14,0,2,6.337299667,temperature
2020-02-14,0,3,6.159020667,temperature
2020-02-14,0,4,5.936466333,temperature
2020-02-14,0,5,5.814096667,temperature
2020-02-14,0,6,5.725518833,temperature
2020-02-14,0,7,5.634037333,temperature
2020-02-14,0,8,5.46616,temperature
2020-02-14,0,9,5.371895583,temperature
2020-02-15,0,0,5.804620167,temperature
2020-02-15,0,1,5.814945167,temperature
2020-02-15,0,1.6,5.813666667,temperature
2020-02-15,0,2,5.816318667,temperature
2020-02-15,0,3,5.819553667,temperature
2020-02-15,0,4,5.775623667,temperature
2020-02-15,0,5,5.76762525,temperature
2020-02-15,0,6,5.796802333,temperature
2020-02-15,0,7,5.744678833,temperature
2020-02-15,0,8,5.692752833,temperature
2020-02-15,0,9,5.656648,temperature
2020-02-16,0,0,5.330229667,temperature
2020-02-16,0,1,5.339339,temperature
2020-02-16,0,1.6,5.330333333,temperature
2020-02-16,0,2,5.335590667,temperature
2020-02-16,0,3,5.338214833,temperature
2020-02-16,0,4,5.298343833,temperature
2020-02-16,0,5,5.293600167,temperature
2020-02-16,0,6,5.340046333,temperature
2020-02-16,0,7,5.3466735,temperature
2020-02-16,0,8,5.320286,temperature
2020-02-16,0,9,5.303985083,temperature
2020-02-17,0,0,5.336282333,temperature
2020-02-17,0,1,5.3666015,temperature
2020-02-17,0,1.6,5.352833333,temperature
2020-02-17,0,2,5.3531075,temperature
2020-02-17,0,3,5.357786833,temperature
2020-02-17,0,4,5.3177735,temperature
2020-02-17,0,5,5.3165245,temperature
2020-02-17,0,6,5.363493833,temperature
2020-02-17,0,7,5.373320333,temperature
2020-02-17,0,8,5.342457167,temperature
2020-02-17,0,9,5.318988083,temperature
2020-02-18,0,0,5.811664833,temperature
2020-02-18,0,1,5.7694285,temperature
2020-02-18,0,1.6,5.711833333,temperature
2020-02-18,0,2,5.687478333,temperature
2020-02-18,0,3,5.658649333,temperature
2020-02-18,0,4,5.4956655,temperature
2020-02-18,0,5,5.412021167,temperature
2020-02-18,0,6,5.411335,temperature
2020-02-18,0,7,5.400185833,temperature
2020-02-18,0,8,5.3684985,temperature
2020-02-18,0,9,5.342918917,temperature
2020-02-19,0,0,6.0449515,temperature
2020-02-19,0,1,6.050200167,temperature
2020-02-19,0,1.6,6.040833333,temperature
2020-02-19,0,2,6.040638167,temperature
2020-02-19,0,3,6.046410833,temperature
2020-02-19,0,4,6.008121667,temperature
2020-02-19,0,5,6.009517083,temperature
2020-02-19,0,6,6.0443815,temperature
2020-02-19,0,7,6.050032333,temperature
2020-02-19,0,8,6.0079385,temperature
2020-02-19,0,9,5.903750667,temperature
2020-02-20,0,0,5.9769075,temperature
2020-02-20,0,1,5.99034,temperature
2020-02-20,0,1.6,5.985,temperature
2020-02-20,0,2,5.981871333,temperature
2020-02-20,0,3,5.983488667,temperature
2020-02-20,0,4,5.943714167,temperature
2020-02-20,0,5,5.944643,temperature
2020-02-20,0,6,5.985447167,temperature
2020-02-20,0,7,5.993361333,temperature
2020-02-20,0,8,5.971729333,temperature
2020-02-20,0,9,5.9526235,temperature
2020-02-21,0,0,5.570112833,temperature
2020-02-21,0,1,5.588240333,temperature
2020-02-21,0,1.6,5.576833333,temperature
2020-02-21,0,2,5.598885833,temperature
2020-02-21,0,3,5.612074667,temperature
2020-02-21,0,4,5.5789935,temperature
2020-02-21,0,5,5.57943925,temperature
2020-02-21,0,6,5.619622667,temperature
2020-02-21,0,7,5.620701,temperature
2020-02-21,0,8,5.6026195,temperature
2020-02-21,0,9,5.578358917,temperature
2020-02-22,0,0,5.421757,temperature
2020-02-22,0,1,5.439050167,temperature
2020-02-22,0,1.6,5.428833333,temperature
2020-02-22,0,2,5.435169333,temperature
2020-02-22,0,3,5.444533167,temperature
2020-02-22,0,4,5.406106333,temperature
2020-02-22,0,5,5.402915333,temperature
2020-02-22,0,6,5.451781167,temperature
2020-02-22,0,7,5.452126833,temperature
2020-02-22,0,8,5.427814667,temperature
2020-02-22,0,9,5.403411417,temperature
2020-02-23,0,0,5.234847,temperature
2020-02-23,0,1,5.26805,temperature
2020-02-23,0,1.6,5.267166667,temperature
2020-02-23,0,2,5.271747833,temperature
2020-02-23,0,3,5.274174,temperature
2020-02-23,0,4,5.233748333,temperature
2020-02-23,0,5,5.22437175,temperature
2020-02-23,0,6,5.262714667,temperature
2020-02-23,0,7,5.2633505,temperature
2020-02-23,0,8,5.230416833,temperature
2020-02-23,0,9,5.194116667,temperature
2020-02-24,0,0,5.932138,temperature
2020-02-24,0,1,5.958515333,temperature
2020-02-24,0,1.6,5.951833333,temperature
2020-02-24,0,2,5.953007,temperature
2020-02-24,0,3,5.955824667,temperature
2020-02-24,0,4,5.897587,temperature
2020-02-24,0,5,5.6640065,temperature
2020-02-24,0,6,5.282851333,temperature
2020-02-24,0,7,5.272958333,temperature
2020-02-24,0,8,5.242201667,temperature
2020-02-24,0,9,5.212461417,temperature
2020-02-25,0,0,5.856006833,temperature
2020-02-25,0,1,5.680494833,temperature
2020-02-25,0,1.6,5.601333333,temperature
2020-02-25,0,2,5.562778667,temperature
2020-02-25,0,3,5.520674333,temperature
2020-02-25,0,4,5.451491167,temperature
2020-02-25,0,5,5.4391785,temperature
2020-02-25,0,6,5.466592,temperature
2020-02-25,0,7,5.42547,temperature
2020-02-25,0,8,5.371748667,temperature
2020-02-25,0,9,5.2662385,temperature
2020-02-26,0,0,6.956628333,temperature
2020-02-26,0,1,6.973641833,temperature
2020-02-26,0,1.6,6.97,temperature
2020-02-26,0,2,6.955957,temperature
2020-02-26,0,3,6.935683,temperature
2020-02-26,0,4,6.133319833,temperature
2020-02-26,0,5,5.558827917,temperature
2020-02-26,0,6,5.501300833,temperature
2020-02-26,0,7,5.407388333,temperature
2020-02-26,0,8,5.329914167,temperature
2020-02-26,0,9,5.299699833,temperature
2020-02-27,0,0,6.670759833,temperature
2020-02-27,0,1,6.5590555,temperature
2020-02-27,0,1.6,6.009833333,temperature
2020-02-27,0,2,5.711678833,temperature
2020-02-27,0,3,5.583912333,temperature
2020-02-27,0,4,5.4341825,temperature
2020-02-27,0,5,5.399336583,temperature
2020-02-27,0,6,5.431237667,temperature
2020-02-27,0,7,5.431059667,temperature
2020-02-27,0,8,5.401971333,temperature
2020-02-27,0,9,5.381624917,temperature
2020-02-28,0,0,5.961857,temperature
2020-02-28,0,1,5.9960725,temperature
2020-02-28,0,1.6,5.998166667,temperature
2020-02-28,0,2,5.994114,temperature
2020-02-28,0,3,5.993574833,temperature
2020-02-28,0,4,5.951109667,temperature
2020-02-28,0,5,5.9031365,temperature
2020-02-28,0,6,5.8203165,temperature
2020-02-28,0,7,5.709649667,temperature
2020-02-28,0,8,5.531213333,temperature
2020-02-28,0,9,5.487944333,temperature
2020-02-29,0,0,5.691684833,temperature
2020-02-29,0,1,5.720697,temperature
2020-02-29,0,1.6,5.712666667,temperature
2020-02-29,0,2,5.713449,temperature
2020-02-29,0,3,5.729567333,temperature
2020-02-29,0,4,5.686746,temperature
2020-02-29,0,5,5.681606333,temperature
2020-02-29,0,6,5.7132965,temperature
2020-02-29,0,7,5.717924833,temperature
2020-02-29,0,8,5.680332167,temperature
2020-02-29,0,9,5.64708025,temperature
2020-03-01,0,0,5.7709085,temperature
2020-03-01,0,1,5.796451833,temperature
2020-03-01,0,1.6,5.797,temperature
2020-03-01,0,2,5.802377167,temperature
2020-03-01,0,3,5.812331,temperature
2020-03-01,0,4,5.772251333,temperature
2020-03-01,0,5,5.768037917,temperature
2020-03-01,0,6,5.7988985,temperature
2020-03-01,0,7,5.7964265,temperature
2020-03-01,0,8,5.76128,temperature
2020-03-01,0,9,5.73536875,temperature
2020-03-02,0,0,5.863539333,temperature
2020-03-02,0,1,5.8615915,temperature
2020-03-02,0,1.6,5.856,temperature
2020-03-02,0,2,5.849954,temperature
2020-03-02,0,3,5.848753833,temperature
2020-03-02,0,4,5.803318167,temperature
2020-03-02,0,5,5.798540917,temperature
2020-03-02,0,6,5.834105167,temperature
2020-03-02,0,7,5.810789833,temperature
2020-03-02,0,8,5.651686667,temperature
2020-03-02,0,9,5.5331955,temperature
2020-03-03,0,0,6.009332167,temperature
2020-03-03,0,1,5.993773167,temperature
2020-03-03,0,1.6,5.998,temperature
2020-03-03,0,2,5.984266833,temperature
2020-03-03,0,3,5.9846535,temperature
2020-03-03,0,4,5.938923167,temperature
2020-03-03,0,5,5.924549,temperature
2020-03-03,0,6,5.919737667,temperature
2020-03-03,0,7,5.7561175,temperature
2020-03-03,0,8,5.675607,temperature
2020-03-03,0,9,5.636219167,temperature
2020-03-04,0,0,5.882297667,temperature
2020-03-04,0,1,5.8944945,temperature
2020-03-04,0,1.6,5.889,temperature
2020-03-04,0,2,5.883198,temperature
2020-03-04,0,3,5.8852785,temperature
2020-03-04,0,4,5.835305667,temperature
2020-03-04,0,5,5.826221667,temperature
2020-03-04,0,6,5.867796833,temperature
2020-03-04,0,7,5.870233167,temperature
2020-03-04,0,8,5.833093167,temperature
2020-03-04,0,9,5.802913833,temperature
2020-03-05,0,0,7.2934,temperature
2020-03-05,0,1,7.302661833,temperature
2020-03-05,0,1.6,7.305,temperature
2020-03-05,0,2,7.2893005,temperature
2020-03-05,0,3,7.276121833,temperature
2020-03-05,0,4,6.9738555,temperature
2020-03-05,0,5,6.17940075,temperature
2020-03-05,0,6,5.961709333,temperature
2020-03-05,0,7,5.918150833,temperature
2020-03-05,0,8,5.8679135,temperature
2020-03-05,0,9,5.841257083,temperature
2020-03-06,0,0,6.859475833,temperature
2020-03-06,0,1,6.864627833,temperature
2020-03-06,0,1.6,6.8555,temperature
2020-03-06,0,2,6.843647167,temperature
2020-03-06,0,3,6.83852,temperature
2020-03-06,0,4,6.699599333,temperature
2020-03-06,0,5,6.0712975,temperature
2020-03-06,0,6,6.013523333,temperature
2020-03-06,0,7,5.961262,temperature
2020-03-06,0,8,5.8982785,temperature
2020-03-06,0,9,5.87161325,temperature
2020-03-07,0,0,6.549793167,temperature
2020-03-07,0,1,6.555495,temperature
2020-03-07,0,1.6,6.5435,temperature
2020-03-07,0,2,6.540007333,temperature
2020-03-07,0,3,6.536833667,temperature
2020-03-07,0,4,6.489572,temperature
2020-03-07,0,5,6.49285325,temperature
2020-03-07,0,6,6.5154305,temperature
2020-03-07,0,7,6.4884275,temperature
2020-03-07,0,8,6.369363333,temperature
2020-03-07,0,9,6.221653167,temperature
2020-03-08,0,0,6.6130055,temperature
2020-03-08,0,1,6.6262095,temperature
2020-03-08,0,1.6,6.621333333,temperature
2020-03-08,0,2,6.609638333,temperature
2020-03-08,0,3,6.6104215,temperature
2020-03-08,0,4,6.567137333,temperature
2020-03-08,0,5,6.569598083,temperature
2020-03-08,0,6,6.599654167,temperature
2020-03-08,0,7,6.608438333,temperature
2020-03-08,0,8,6.570067167,temperature
2020-03-08,0,9,6.551777667,temperature
2020-03-09,0,0,7.031335167,temperature
2020-03-09,0,1,7.031935667,temperature
2020-03-09,0,1.6,7.022166667,temperature
2020-03-09,0,2,7.0133555,temperature
2020-03-09,0,3,7.004851333,temperature
2020-03-09,0,4,6.923231833,temperature
2020-03-09,0,5,6.73193875,temperature
2020-03-09,0,6,6.378167667,temperature
2020-03-09,0,7,6.3136435,temperature
2020-03-09,0,8,6.165516,temperature
2020-03-09,0,9,6.11707,temperature
2020-03-10,0,0,8.1638025,temperature
2020-03-10,0,1,7.8744445,temperature
2020-03-10,0,1.6,7.862333333,temperature
2020-03-10,0,2,7.640705167,temperature
2020-03-10,0,3,7.198052667,temperature
2020-03-10,0,4,6.730549,temperature
2020-03-10,0,5,6.52446575,temperature
2020-03-10,0,6,6.375701,temperature
2020-03-10,0,7,6.3241365,temperature
2020-03-10,0,8,6.26362,temperature
2020-03-10,0,9,6.237707667,temperature
2020-03-11,0,0,8.771494,temperature
2020-03-11,0,1,8.755294333,temperature
2020-03-11,0,1.6,8.759333,temperature
2020-03-11,0,2,8.691787167,temperature
2020-03-11,0,3,7.359872333,temperature
2020-03-11,0,4,6.560032,temperature
2020-03-11,0,5,6.4734695,temperature
2020-03-11,0,6,6.490035,temperature
2020-03-11,0,7,6.4722125,temperature
2020-03-11,0,8,6.427402667,temperature
2020-03-11,0,9,6.404386667,temperature
2020-03-12,0,0,9.813552333,temperature
2020-03-12,0,1,9.806243167,temperature
2020-03-12,0,1.6,9.798500167,temperature
2020-03-12,0,2,9.001555833,temperature
2020-03-12,0,3,7.231352667,temperature
2020-03-12,0,4,6.783151167,temperature
2020-03-12,0,5,6.636654667,temperature
2020-03-12,0,6,6.601937667,temperature
2020-03-12,0,7,6.499485167,temperature
2020-03-12,0,8,6.439757,temperature
2020-03-12,0,9,6.382599583,temperature
2020-03-13,0,0,11.083105,temperature
2020-03-13,0,1,10.882995,temperature
2020-03-13,0,1.6,10.62183333,temperature
2020-03-13,0,2,9.446385167,temperature
2020-03-13,0,3,7.788206667,temperature
2020-03-13,0,4,6.786009667,temperature
2020-03-13,0,5,6.663539917,temperature
2020-03-13,0,6,6.6110625,temperature
2020-03-13,0,7,6.548511333,temperature
2020-03-13,0,8,6.448597,temperature
2020-03-13,0,9,6.41484725,temperature
2020-03-14,0,0,11.17061333,temperature
2020-03-14,0,1,11.16274667,temperature
2020-03-14,0,1.6,11.15333333,temperature
2020-03-14,0,2,11.03171667,temperature
2020-03-14,0,3,7.357202,temperature
2020-03-14,0,4,6.904616167,temperature
2020-03-14,0,5,6.755334333,temperature
2020-03-14,0,6,6.6920255,temperature
2020-03-14,0,7,6.627653667,temperature
2020-03-14,0,8,6.512673833,temperature
2020-03-14,0,9,6.453238167,temperature
2020-03-15,0,0,11.12159833,temperature
2020-03-15,0,1,11.123375,temperature
2020-03-15,0,1.6,11.12733333,temperature
2020-03-15,0,2,11.07567833,temperature
2020-03-15,0,3,7.937885333,temperature
2020-03-15,0,4,7.385501833,temperature
2020-03-15,0,5,7.019713167,temperature
2020-03-15,0,6,6.688490667,temperature
2020-03-15,0,7,6.581404333,temperature
2020-03-15,0,8,6.494398833,temperature
2020-03-15,0,9,6.448736917,temperature
2020-03-16,0,0,10.45205167,temperature
2020-03-16,0,1,10.44950167,temperature
2020-03-16,0,1.6,10.4484,temperature
2020-03-16,0,2,10.04784317,temperature
2020-03-16,0,3,7.7730145,temperature
2020-03-16,0,4,7.125716,temperature
2020-03-16,0,5,6.764921167,temperature
2020-03-16,0,6,6.6532785,temperature
2020-03-16,0,7,6.572234,temperature
2020-03-16,0,8,6.5169055,temperature
2020-03-16,0,9,6.506560083,temperature
2020-03-17,0,0,10.17251667,temperature
2020-03-17,0,1,10.14991667,temperature
2020-03-17,0,1.6,10.14466667,temperature
2020-03-17,0,2,10.05958,temperature
2020-03-17,0,3,8.001921667,temperature
2020-03-17,0,4,7.1350595,temperature
2020-03-17,0,5,6.82305975,temperature
2020-03-17,0,6,6.701796167,temperature
2020-03-17,0,7,6.611693333,temperature
2020-03-17,0,8,6.548623667,temperature
2020-03-17,0,9,6.505291833,temperature
2020-03-18,0,0,10.988845,temperature
2020-03-18,0,1,10.96152333,temperature
2020-03-18,0,1.6,10.94433333,temperature
2020-03-18,0,2,9.749622833,temperature
2020-03-18,0,3,8.098901667,temperature
2020-03-18,0,4,7.415195833,temperature
2020-03-18,0,5,6.829886667,temperature
2020-03-18,0,6,6.682428,temperature
2020-03-18,0,7,6.619739667,temperature
2020-03-18,0,8,6.547754,temperature
2020-03-18,0,9,6.53407225,temperature
2020-03-19,0,0,10.875925,temperature
