time,FLOW,TEMP,SALT
2014-01-20,0.021989824,3.233645833,0
2014-01-21,0.022778864,2.885520833,0
2014-01-22,0.025886301,0.421041667,0
2014-01-23,0.026164767,0.3915625,0
2014-01-24,0.051070414,0.250625,0
2014-01-25,0.041909585,0.381354167,0
2014-01-26,0.021840282,0.776041667,0
2014-01-27,0.022413695,1.987708333,0
2014-01-28,0.024653023,0.260625,0
2014-01-29,0.02508373,0.308125,0
2014-01-30,0.030017677,0.292604167,0
2014-01-31,0.02082935,1.191979167,0
2014-02-01,0.019576658,2.6,0
2014-02-02,0.019634561,4.269375,0
2014-02-03,0.044495128,5.1546875,0
2014-02-04,0.03252102,4.066041667,0
2014-02-05,0.027909332,4.294949495,0
2014-02-06,0.02658728,3.057291667,0
2014-02-07,0.024741391,2.748020833,0
2014-02-08,0.023454526,3.276041667,0
2014-02-09,0.022859097,3.944479167,0
2014-02-10,0.02324061,3.0775,0
2014-02-11,0.022728236,2.107916667,0
2014-02-12,0.031209784,0.692083333,0
2014-02-13,0.078524433,0.208125,0
2014-02-14,0.026322928,1.844375,0
2014-02-15,0.024329328,2.6284375,0
2014-02-16,0.022810721,2.143958333,0
2014-02-17,0.021553297,2.4559375,0
2014-02-18,0.022161108,3.496875,0
2014-02-19,0.029518468,4.7221875,0
2014-02-20,0.030893132,4.459166667,0
2014-02-21,0.050741773,5.647916667,0
2014-02-22,0.040001322,5.490416667,0
2014-02-23,0.032007747,6.047916667,0
2014-02-24,0.028521285,5.130104167,0
2014-02-25,0.026827574,3.851458333,0
2014-02-26,0.026548151,3.733020833,0
2014-02-27,0.026163667,2.586041667,0
2014-02-28,0.024826947,2.181979167,0
2014-03-01,0.023617322,2.956041667,0
2014-03-02,0.024045575,5.546979167,0
2014-03-03,0.03660527,4.311770833,0
2014-03-04,0.031699659,2.398229167,0
2014-03-05,0.028296042,3.983333333,0
2014-03-06,0.026388278,3.555208333,0
2014-03-07,0.027061727,3.2046875,0
2014-03-08,0.018315596,5.792708333,0
2014-03-09,0.012827981,7.008333333,0
2014-03-10,0.012448225,7.013958333,0
2014-03-11,0.0122964,8.940833333,0
2014-03-12,0.012610417,8.51625,0
2014-03-13,0.012956949,4.055833333,0
2014-03-14,0.011013894,5.040416667,0
2014-03-15,0.010595489,7.600729167,0
2014-03-16,0.01141016,5.675,0
2014-03-17,0.012084404,3.383125,0
2014-03-18,0.012263607,3.976145833,0
2014-03-19,0.012862687,5.133958333,0
2014-03-20,0.012588446,5.944038462,0
2014-03-21,0.014683512,6.106608904,0
2014-03-22,0.016778577,6.269179346,0
2014-03-23,0.018873643,6.431749789,0
2014-03-24,0.020968709,6.594320231,0
2014-03-25,0.023063774,6.756890673,0
2014-03-26,0.02515884,6.919461116,0
2014-03-27,0.027253906,7.082031558,0
2014-03-28,0.029348971,7.244602001,0
2014-03-29,0.031444037,7.407172443,0
2014-03-30,0.033539103,7.569742885,0
2014-03-31,0.035634168,7.732313328,0
2014-04-01,0.037729234,7.89488377,0
2014-04-02,0.0398243,8.057454212,0
2014-04-03,0.041919365,8.220024655,0
2014-04-04,0.044014431,8.382595097,0
2014-04-05,0.046109497,8.54516554,0
2014-04-06,0.048204562,8.707735982,0
2014-04-07,0.050299628,8.870306424,0
2014-04-08,0.052394694,9.032876867,0
2014-04-09,0.054489759,9.195447309,0
2014-04-10,0.056584825,9.358017751,0
2014-04-11,0.058679891,9.520588194,0
2014-04-12,0.060774956,9.683158636,0
2014-04-13,0.062870022,9.845729079,0
2014-04-14,0.064965088,10.00829952,0
2014-04-15,0.067060153,10.17086996,0
2014-04-16,0.069155219,10.33344041,0
2014-04-17,0.071250285,10.49601085,0
2014-04-18,0.07334535,10.65858129,0
2014-04-19,0.075440416,10.82115173,0
2014-04-20,0.077535482,10.98372218,0
2014-04-21,0.079630547,11.14629262,0
2014-04-22,0.081725613,11.30886306,0
2014-04-23,0.083820679,11.4714335,0
2014-04-24,0.085915744,11.63400394,0
2014-04-25,0.08801081,11.79657439,0
2014-04-26,0.090105876,11.95914483,0
2014-04-27,0.092200941,12.12171527,0
2014-04-28,0.094296007,12.28428571,0
2014-04-29,0.098083329,11.99645833,0
2014-04-30,0.099088807,12.68052083,0
2014-05-01,0.09955632,13.34791667,0
2014-05-02,0.09451099,13.04666667,0
2014-05-03,0.093451683,13.29229167,0
2014-05-04,0.093644308,13.66979167,0
2014-05-05,0.092695787,13.63166667,0
2014-05-06,0.094312507,14.01635417,0
2014-05-07,0.095458411,14.53489583,0
2014-05-08,0.096321147,14.95635417,0
2014-05-09,0.096239804,15.01770833,0
2014-05-10,0.095420443,14.80697917,0
2014-05-11,0.094460332,15.15083333,0
2014-05-12,0.094829674,15.51572917,0
2014-05-13,0.095937067,15.80239583,0
2014-05-14,0.094119086,15.92125,0
2014-05-15,0.107583633,15.5625,0
2014-05-16,0.109170642,14.64864583,0
2014-05-17,0.099316331,14.68520833,0
2014-05-18,0.096993171,15.11614583,0
2014-05-19,0.095979352,15.476875,0
2014-05-20,0.095531241,16.1153125,0
2014-05-21,0.096665692,16.83291667,0
2014-05-22,0.096024483,17.1725,0
2014-05-23,0.094572737,16.9240625,0
2014-05-24,0.094021449,16.7678125,0
2014-05-25,0.093975279,17.16572917,0
2014-05-26,0.095430471,17.61875,0
2014-05-27,0.098587636,18.03739583,0
2014-05-28,0.10001713,18.188125,0
2014-05-29,0.098782718,17.88020833,0
2014-05-30,0.099209097,18.09166667,0
2014-05-31,0.099475356,18.08677083,0
2014-06-01,0.098033217,17.88875,0
2014-06-02,0.099486311,18.22666667,0
2014-06-03,0.099987666,18.62977528,0
2014-06-04,0.10256944,19.01958333,0
2014-06-05,0.101206421,19.03822917,0
2014-06-06,0.099013662,18.96666667,0
2014-06-07,0.097493658,19.3865625,0
2014-06-08,0.097026225,19.6675,0
2014-06-09,0.096761926,19.97989583,0
2014-06-10,0.097597202,20.38541667,0
2014-06-11,0.101039352,20.380625,0
2014-06-12,0.100151593,20.28927083,0
2014-06-13,0.097761384,20.54604167,0
2014-06-14,0.097341271,20.51,0
2014-06-15,0.094917869,20.8290625,0
2014-06-16,0.09562663,21.52020833,0
2014-06-17,0.096998189,21.785625,0
2014-06-18,0.097152424,22.02458333,0
2014-06-19,0.096657586,22.1715625,0
2014-06-20,0.097128717,22.13760417,0
2014-06-21,0.096676134,22.12875,0
2014-06-22,0.093403406,22.195,0
2014-06-23,0.091634775,22.24895833,0
2014-06-24,0.094056543,22.891875,0
2014-06-25,0.096436973,23.4425,0
2014-06-26,0.096288372,23.48875,0
2014-06-27,0.09622718,23.67135417,0
2014-06-28,0.096649746,23.63635417,0
2014-06-29,0.096543774,22.91895833,0
2014-06-30,0.096520281,23.41104167,0
2014-07-01,0.096674099,24.05989583,0
2014-07-02,0.097689938,24.41989583,0
2014-07-03,0.112178955,23.51697917,0
2014-07-04,0.101822755,22.74208333,0
2014-07-05,0.097928237,22.486875,0
2014-07-06,0.096704909,22.85239583,0
2014-07-07,0.097074084,23.42989583,0
2014-07-08,0.096965742,23.71875,0
2014-07-09,0.097914515,23.51979167,0
2014-07-10,0.097320841,23.4784375,0
2014-07-11,0.097626917,23.48072917,0
2014-07-12,0.096126312,23.94520833,0
2014-07-13,0.095838053,24.13510417,0
2014-07-14,0.095983302,24.35729167,0
2014-07-15,0.096159018,23.8721875,0
2014-07-16,0.094420757,23.0546875,0
2014-07-17,0.09416489,22.746875,0
2014-07-18,0.092726681,22.89260417,0
2014-07-19,0.092813133,22.80760417,0
2014-07-20,0.093599462,22.831875,0
2014-07-21,0.093893236,23.081875,0
2014-07-22,0.090177226,23.66604167,0
2014-07-23,0.087969598,24.39125,0
2014-07-24,0.093212258,23.85208333,0
2014-07-25,0.098736675,23.18625,0
2014-07-26,0.089081194,24.45052083,0
2014-07-27,0.088671084,24.48020833,0
2014-07-28,0.087644065,23.20760417,0
2014-07-29,0.087011108,22.23958333,0
2014-07-30,0.087175282,22.02333333,0
2014-07-31,0.087596575,22.52635417,0
2014-08-01,0.088679171,22.11239583,0
2014-08-02,0.088232699,21.73625,0
2014-08-03,0.088195528,22.12802083,0
2014-08-04,0.086996712,22.61921348,0
2014-08-05,0.086983437,23.4534375,0
2014-08-06,0.087130929,23.60125,0
2014-08-07,0.086616732,23.76260417,0
2014-08-08,0.087271464,23.335,0
2014-08-09,0.098334715,21.5925,0
2014-08-10,0.093182232,21.2203125,0
2014-08-11,0.099304752,20.9296875,0
2014-08-12,0.11919713,20.33364583,0
2014-08-13,0.09838107,20.591875,0
2014-08-14,0.091817245,20.60333333,0
2014-08-15,0.090954401,21.21458333,0
