time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2018-10-05,0.0062,19.1647,0,20.69891510009768,0.005551199973706389,inflow,1
2018-10-06,0.0088,19.1443,0,21.334422047932964,7.127999834665387e-4,inflow,1
2018-10-07,0.0097,19.1522,0,19.88521474202476,0.002635199949145317,inflow,1
2018-10-08,0.0112,19.0976,0,19.884690856933616,0.0024192000331822784,inflow,1
2018-10-09,0.0125,19.0462,0,20.133229827880882,0.0031536000067717393,inflow,1
2018-10-10,0.0141,19.0084,0,20.18934020996096,0.0018791999977111119,inflow,1
2018-10-11,0.0151,18.9752,0,19.705159759521507,0.0032183999501285143,inflow,1
2018-10-12,0.0165,18.9232,0,20.019523874918644,1.944000019648229e-4,inflow,1
2018-10-13,0.0168,18.8876,0,19.358815765380882,0.001965600036783144,inflow,1
2018-10-14,0.0177,18.8259,0,17.26759236653648,0,inflow,1
2018-10-15,0.0178,18.6782,0,9.339493052164736,0,inflow,1
2018-10-16,0.018,18.2,0,8.967308298746767,0,inflow,1
2018-10-17,0.0181,17.7334,0,9.190639750162783,0,inflow,1
2018-10-18,0.0182,17.3035,0,9.010517374674501,0,inflow,1
2018-10-19,0.0184,16.8907,0,11.679727172851585,0,inflow,1
2018-10-20,0.0185,16.6159,0,8.055841064453148,0,inflow,1
